baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ostta04g03255	0.972808953538038	0.884168054058046	2.06942682633033	0.427252629959342	0.669195331327644	NA
ostta04g03260	3.83886788651136	0.178487241977826	0.960869306973306	0.185756003113527	0.852636108378375	NA
ostta04g03270	4.91742108701644	-0.858003347197521	0.945835302882214	-0.907138213791507	0.364333712228577	NA
ostta04g03280	1.5052312101711	-0.447950895068251	1.49436138300257	-0.299760754100991	0.764359653111104	NA
ostta04g03290	3.16314635589945	2.4184352802174	1.26340338212584	1.9142225788157	0.0555917219418574	NA
ostta04g03300	2.3900188842619	0.131465826249756	1.1936280069564	0.110139696357308	0.912298586506953	NA
ostta04g03310	17.4882293836773	-0.663473194014559	0.543923566580257	-1.21979122578919	0.222544028421538	NA
ostta04g03320	0.156716974163413	0.878270766661263	4.0804728567969	0.215237497585192	0.829582157125221	NA
ostta04g03330	1.56441649689897	-0.520851370894125	1.64317376022858	-0.316978875576537	0.751259631218519	NA
ostta04g03340	1.59505912127907	1.13753079987823	1.53221810906327	0.742407881194973	0.457840245938036	NA
ostta04g03350	0.310647354838694	1.75915864714433	3.1687840657023	0.555152579244761	0.578790301337937	NA
ostta04g03360	0.474461557147156	0.81473069072874	2.62209582431802	0.310717359439235	0.756015499125519	NA
ostta04g03370	0.310647354838694	1.75915864714433	3.1687840657023	0.555152579244761	0.578790301337937	NA
ostta04g03380	0	NA	NA	NA	NA	NA
ostta04g03390	30.6646950148146	0.0268049122768652	0.465947463914481	0.0575277565665318	0.954124796172721	0.981834711197938
ostta04g03400	10.4916162295398	0.554744623723124	0.678031347020009	0.818169581924585	0.413260361481147	NA
ostta04g03410	1.4990564694535	-1.91465010590901	1.64785911742309	-1.16190157621188	0.245275446812755	NA
ostta04g03420	2.22220424110299	-0.901601099132632	1.31294217718262	-0.686702822714808	0.492270017840306	NA
ostta04g03430	0	NA	NA	NA	NA	NA
ostta04g03440	13.1245026706761	-0.177628927870201	0.60821670324915	-0.292048749929574	0.770249350818305	NA
ostta04g03450	4.98412305155134	-0.337229451493845	0.87583806909141	-0.385036302251266	0.70021051976347	NA
ostta04g03455	3.56149065961431	-0.0939981321032601	1.0607091543476	-0.0886181963434398	0.929385346390164	NA
ostta04g03460	21.3212145733261	0.243799595426323	0.591603411617002	0.412099711798411	0.680266339913278	0.908653614614429
ostta04g03470	15.0966868311271	0.0594457408064998	0.570726360185981	0.104158043071864	0.917043929584369	NA
ostta04g03480	1.89296126538811	0.459847298772397	1.46662840365842	0.313540428935737	0.753870110118328	NA
ostta04g03490	13.9787649892556	0.176617225351924	0.626775503386765	0.281787058360733	0.778106794918849	NA
ostta04g03500	14.4340585674197	0.135169389816806	0.58782227129496	0.229949419097426	0.81813107419764	NA
ostta04g03510	82.121385314853	0.14889758872444	0.400982489478423	0.3713318976051	0.71039034274994	0.924187709925025
ostta04g03520	18.3448208990176	0.704719108106581	0.562633305769215	1.25253713365424	0.210374206141336	NA
ostta04g03530	5.64406663986769	-0.314943029758311	0.861014869819494	-0.365781173819143	0.714528368942618	NA
ostta04g03540	0.310647354838694	1.75915864714433	3.1687840657023	0.555152579244761	0.578790301337937	NA
ostta04g03550	4.77701229505956	-0.403516420658093	0.890206989141172	-0.453283815539784	0.650344385356652	NA
ostta04g03560	7.42756083654129	-0.82701300943653	0.757365466033963	-1.09196028407169	0.274850558353182	NA
ostta04g03570	3.66426423857715	-0.394421797122898	1.02141294955398	-0.38615311984749	0.699383271001423	NA
ostta04g03580	1.29206109237247	-0.810775535217639	1.73633020994607	-0.466947779041881	0.640537240299759	NA
ostta04g03590	4.29208759329444	-0.119525020463928	0.949024202318435	-0.125945176289427	0.899775321860219	NA
ostta04g03600	3.94266022826926	-0.598020270478407	1.01451356588829	-0.589465030913404	0.555549363495896	NA
ostta04g03610	3.78159079447679	-0.721017996002869	0.997120192227249	-0.723100386115283	0.469618212095126	NA
ostta04g03620	10.4582893257014	0.168554203696018	0.741061775053883	0.227449599169735	0.820074156189728	NA
ostta04g03630	0	NA	NA	NA	NA	NA
ostta04g03640	1.48262440856482	0.884567564088483	1.56499108363923	0.565222111062453	0.571922699070626	NA
ostta04g03650	13.2420209181724	-0.483769267548444	0.605333897277626	-0.799177560886817	0.424187461234239	NA
ostta04g03660	2.65987028579222	1.65832565094732	1.30931872515449	1.26655612501964	0.205314049040574	NA
ostta04g03670	4.93038521062612	-2.37470743402429	1.02382730147907	-2.31944140441818	0.0203711148224521	NA
ostta04g03680	1.10013209175659	0.395419020463585	1.92345584796052	0.205577383480289	0.837121045539554	NA
ostta04g03690	0	NA	NA	NA	NA	NA
ostta04g03700	0.79997011229241	0.577058404161263	2.19868622720109	0.26245600532817	0.792969899423115	NA
ostta04g03710	3.39476636325235	-0.213025746045579	1.00605449594747	-0.211743744403187	0.832306958697646	NA
ostta04g03720	8.26931034574746	-0.250153544656931	0.701462596437423	-0.356617082546392	0.721378487255347	NA
ostta04g03730	4.75538817671466	-0.187618920673242	0.937488387518602	-0.200129327649426	0.841379437165279	NA
ostta04g03740	7.86156151083078	0.47111251068147	0.75852072317436	0.621093789909779	0.534537915010096	NA
ostta04g03750	3.28447683966382	-0.703417881731885	1.1504537784675	-0.61142646049535	0.540917289564319	NA
ostta04g03760	9.99587399389817	-0.431925651534455	0.670402131670111	-0.644278457854003	0.519394882198609	NA
ostta04g03770	0.636128684786207	1.4082801201996	2.36443729056378	0.595608995772439	0.551436465671139	NA
ostta04g03780	1.61426892131993	-0.60607093839401	1.70160653159688	-0.356175724023132	0.721708970831859	NA
ostta04g03790	0.658762711590229	-1.56605595145876	2.23555933656909	-0.700520861084447	0.48360208190826	NA
ostta04g03800	13.6199634271239	-0.224460108449449	0.58585874868977	-0.383130078626354	0.701623318554109	NA
ostta04g03810	68.3955374713871	0.624958362484282	0.431560179693716	1.44813722834165	0.14757867569365	0.592182787277051
ostta04g03820	3.8627487313139	0.907670428834874	0.98130661584358	0.92496108166416	0.354986151875469	NA
ostta04g03830	0.310035061217712	-0.0834977886982482	3.2216523939608	-0.0259176902060478	0.979322990041993	NA
ostta04g03840	3.07918534025612	-0.230604535114799	1.04971052457989	-0.219683931631619	0.826117319679311	NA
ostta04g03850	2.56134706075935	2.72235184056213	1.44461167428502	1.88448694484592	0.0594991390739396	NA
ostta04g03860	2.01498646936395	-1.11011197076778	1.34759129530518	-0.823774963993356	0.410067435589034	NA
ostta04g03870	2.56562472478007	1.07687940406124	1.23017505249468	0.875387126309731	0.381363302086627	NA
ostta04g03880	3.38644454786534	-0.487168827093068	1.02468355353754	-0.475433440315504	0.634478064113595	NA
ostta04g03890	1.77992000449133	0.754652216190912	1.46752737626995	0.514233825135875	0.607088521547577	NA
ostta04g03900	5.41540580964209	-0.548094080361421	0.896355053028344	-0.611469839445519	0.540888579477115	NA
ostta04g03910	0.314968729375254	-1.87726221851898	3.1545638278883	-0.595094067180642	0.551780594177133	NA
ostta04g03920	2.64280982408124	-0.46021563843	1.20621953219169	-0.381535554803851	0.702805893848562	NA
ostta04g03930	1.88861304377059	-3.33801551931808	1.69271844994681	-1.97198507490893	0.0486113103425072	NA
ostta04g03940	45.7959481542779	-0.161861981684439	0.453366544137886	-0.357022333865047	0.721075086091221	0.930261804675375
ostta04g03950	14.8926727770369	0.00178551002527631	0.591087590872314	0.00302071986089455	0.997589817925866	NA
ostta04g03960	9.41223211575741	1.46497110212528	0.702893217562744	2.08420150532255	0.0371418418939099	NA
ostta04g03970	1.74218598229767	-0.872133255274536	1.56554476210844	-0.557079731211242	0.577472955215591	NA
ostta04g03980	2.67094610214795	-1.68792001811898	1.22805504548531	-1.37446609117748	0.169297030299855	NA
ostta04g03990	0.312821654705845	-0.0834977477478971	3.21195641133159	-0.0259959155900503	0.979260596238479	NA
ostta04g04000	14.3061967927277	0.286083709728655	0.669750082985418	0.427149942936079	0.669270118316989	NA
ostta04g04010	7.39405992672593	0.660960610297899	0.836216484887295	0.790418058293819	0.429283659443326	NA
ostta04g04020	16.4870203146696	0.15038231684148	0.565669181040215	0.265848523981704	0.790355870700904	NA
ostta04g04030	0.156104680542431	-1.04528258498123	4.0804728567969	-0.256167023201756	0.797821870902754	NA
ostta04g04040	60.5723217520125	0.347424048535469	0.421782025794309	0.823705201475082	0.410107083238466	0.805714613419282
ostta04g04050	6.44734173438147	3.15392488726055	1.0215530087861	3.08738250500415	0.00201927580045522	NA
ostta04g04060	0.187077008051562	-1.04528258498123	4.0804728567969	-0.256167023201756	0.797821870902755	NA
ostta04g04065	3.71751555010722	-0.189119221239559	0.988044365016895	-0.191407620887879	0.848206249844751	NA
ostta04g04070	2.73318983297625	0.092665391013151	1.1432658173539	0.0810532332958451	0.935399617680277	NA
ostta04g04080	7.69787993359516	2.10272682490584	0.846683512334745	2.48348620738761	0.0130103372669681	NA
ostta04g04090	2.59980660026952	0.266037965964402	1.20891934415098	0.220062626387404	0.825822381138285	NA
ostta04g04100	4.69958529177781	-0.166345447901971	0.889268710834866	-0.187058698765868	0.851614610125261	NA
ostta04g04110	8.64370890237212	0.50823842731497	0.748973126780205	0.678580324370062	0.4974038131147	NA
ostta04g04120	2.67526709856773	0.478587494687511	1.20792016814264	0.396207884684476	0.691951675137986	NA
ostta04g04130	1.59566566946159	0.507558305551619	1.53640815963402	0.330353820610091	0.741132630399782	NA
ostta04g04140	2.78406404419675	-0.614904078281996	1.13080507317504	-0.543775486039769	0.586595979877622	NA
ostta04g04150	4.41692661595615	-0.82852319425916	1.02024169737751	-0.812085211169906	0.416742738476586	NA
ostta04g04160	2.70045458432223	-0.500865983784318	1.26155556336515	-0.397022531808491	0.691350845244615	NA
ostta04g04170	18.7980808963793	0.794953729318095	0.546782330781817	1.45387603908384	0.14598067698408	NA
ostta04g04180	2.66417517501068	0.47900272926453	1.19970488260245	0.399267133284861	0.689696381712987	NA
ostta04g04190	1.61042870885684	-0.6495320389503	1.53241639034814	-0.423861323228692	0.671666952296667	NA
ostta04g04200	0.935678370629402	-0.0308386411103991	2.03586968542364	-0.015147649837903	0.987914386240279	NA
ostta04g04210	0.315597508314333	1.77691678392939	3.15124806353214	0.563877152196548	0.572837740334434	NA
ostta04g04220	3.59178738877103	-0.0802804862957689	1.01569688487705	-0.0790398075361691	0.937000960254306	NA
ostta04g04230	2.19556167945657	3.50746829652151	1.68089928877061	2.08666177679617	0.0369187187340887	NA
ostta04g04240	8.09366804757883	0.469277190395925	0.740173092322062	0.634010065029133	0.526074253554564	NA
ostta04g04250	12.7624594080022	-0.864939024129495	0.801761323119278	-1.07879863893212	0.280677501745592	NA
ostta04g04260	31.5439838345277	0.468534865088511	0.468088801199055	1.00095294715087	0.31684955697345	0.733057495304676
ostta04g04265	2.92584002800408	-0.0860556724360142	1.07965357005024	-0.0797067455924863	0.936470494319333	NA
ostta04g04270	8.45122017298705	0.575718433929861	0.709538774471004	0.811398128818382	0.417137073368401	NA
ostta04g04280	6.52290387125853	0.600577267056352	0.835261803006468	0.719028770254565	0.472123193198216	NA
ostta04g04290	1.12395274072519	1.2035131262301	1.8536923442099	0.649251818938203	0.516175622706335	NA
ostta04g04300	1.10565082833737	0.381478692200375	1.81814671603319	0.209817331481741	0.833810245579951	NA
ostta04g04310	0.623458269664895	2.76278619462198	2.46829639380272	1.11930892965636	0.263008367596425	NA
ostta04g04320	0.907172081039071	-3.35920989256146	2.21608715622046	-1.51582932247602	0.129562515506599	NA
ostta04g04330	16.4485765040479	0.330602727669748	0.574973849423033	0.57498741551724	0.565299808035671	NA
ostta04g04340	13.3267334623229	-0.0961288047535167	0.608922601326367	-0.157867033583787	0.874561575658199	NA
ostta04g04350	33.6258169030334	0.281741112327228	0.483491183120268	0.582722337373306	0.560080233525475	0.855674033047584
ostta04g04360	0.941240817726022	0.964931302104919	1.9586142128827	0.492660216472507	0.622252692410325	NA
ostta04g04370	3.14917655792784	0.861828866186522	1.12128465313344	0.768608456182947	0.442125784001399	NA
ostta04g04380	1.760960202423	-0.872342555768617	1.4835892820015	-0.587994646733861	0.55653588603149	NA
ostta04g04390	18.0571730332592	0.167359289396065	0.547363980101256	0.305755028610223	0.759791171573358	NA
ostta04g04400	1.25343369349279	-0.759073472212406	1.84356063762448	-0.411743154372458	0.680527690910011	NA
ostta04g04410	1.15926292808897	0.277596821482055	1.71197134189949	0.162150390423038	0.871187425394431	NA
ostta04g04420	2.1305811892112	-1.77306225170204	1.56177962136226	-1.13528325472418	0.256256656038745	NA
ostta04g04430	0.667128237493079	1.41420645202955	2.33423324044891	0.605854816700997	0.544611165314563	NA
ostta04g04440	0.153930380675281	0.878270766661263	4.0804728567969	0.215237497585192	0.829582157125221	NA
ostta04g04450	0	NA	NA	NA	NA	NA
ostta04g04460	3.20768935520079	-0.0644524860313899	1.03460795648648	-0.0622965304174444	0.950326691438055	NA
ostta04g04470	0.633981610116798	2.78176287750781	2.30205590156465	1.20838198395491	0.226900366396127	NA
ostta04g04480	5.91647150034848	0.212653684464309	0.823318733569491	0.258288407385498	0.796184332376099	NA
ostta04g04490	0	NA	NA	NA	NA	NA
ostta04g04500	2.53473256543724	-2.12188808952648	1.33443625555797	-1.5901007490532	0.111812097173615	NA
ostta04g04510	0.635499905847129	-1.50894036474892	2.3646030577545	-0.638136857600892	0.523384595713214	NA
ostta04g04520	6.44076098749958	0.912472927186662	0.867648294843738	1.05166221452783	0.292954552759786	NA
ostta04g04530	2.26710454161159	0.333659857084471	1.21014618950414	0.275718636292356	0.782764180575036	NA
ostta04g04540	2.07780952317704	0.604071536726502	1.34140332426293	0.45032804511531	0.652473919820199	NA
ostta04g04550	7.42295498596909	-1.10443643326053	0.768600795948215	-1.4369441706055	0.150733857743167	NA
ostta04g04560	8.42493386421642	-0.0753820127196727	0.714271560066936	-0.105536909117043	0.915949784265944	NA
ostta04g04570	5.43469113847262	-0.578940877448167	0.918557354000984	-0.630271887679587	0.528516712615653	NA
ostta04g04580	5.47878548332688	0.812563260281046	0.876357234479926	0.927205514270972	0.353819840342764	NA
ostta04g04590	3.20549857001554	-0.0685131248880024	1.05052087058019	-0.0652182424992316	0.948000236635726	NA
ostta04g04600	8.05456785993979	-0.879279798090939	0.797246660702165	-1.10289555470389	0.270072524904841	NA
ostta04g04630	5.67618311628095	-0.495421874780584	0.836601826555194	-0.592183592068573	0.553727655506624	NA
ostta04g04640	3.41528628602316	0.0435057786938006	1.03567865824087	0.0420070244256037	0.966493098379708	NA
ostta04g04650	1.40577484272416	0.945822419959389	1.65839498865682	0.570323973738873	0.568457983640522	NA
ostta04g04660	6.93817553470015	0.383555325826673	0.774260958006749	0.495382495863016	0.620330148227021	NA
ostta04g04670	2.52562012735162	-0.0333581268211055	1.23265974689932	-0.0270619097484247	0.978410355243164	NA
ostta04g04680	9.90333352867686	1.07309927117007	0.762352384304138	1.40761581292826	0.159244862502967	NA
ostta04g04690	3.82253247910708	-0.501030870082995	0.998758746274481	-0.501653549420132	0.6159112443288	NA
ostta04g04700	2.56848036843809	1.47832406655441	1.2367885723578	1.1952924692182	0.231972781054879	NA
ostta04g04710	0.66217808401744	1.40360225698007	2.33876385125709	0.6001470632555	0.548408229634655	NA
ostta04g04720	1.25622603241937	0.708486324461251	1.72369843756181	0.411026841483602	0.681052852963592	NA
ostta04g04730	1.11344588559138	2.37590228553503	2.0258117221652	1.17281495587144	0.240870019262392	NA
ostta04g04740	12.4861397781763	0.878659706606176	0.633067519193605	1.38793995895636	0.165155328754022	NA
ostta04g04750	13.0278328967173	-0.0258578162803003	0.608515533151595	-0.042493272351453	0.966105474793801	NA
ostta04g04760	12.5106955280643	-0.136702217046853	0.696922303845097	-0.196151301648164	0.844491743189802	NA
ostta04g04770	10.8253603133907	-1.72361722303253	0.749826568929704	-2.29868784923533	0.0215226709984713	NA
ostta04g04780	2.04258675684493	2.40980992706443	1.54109213475985	1.56370269675015	0.117887404150996	NA
ostta04g04790	48.2584691246095	0.138461749990499	0.453627099462045	0.305232536051529	0.760189053841774	0.931437770180075
ostta04g04820	35.1977389903107	0.0574292806999892	0.594382242398428	0.0966201151438387	0.923028081658135	0.972447248193529
ostta04g04830	7.92005585234892	0.356533275601221	0.765450231844388	0.465782438581457	0.641371236594617	NA
ostta04g04840	5.84091942790009	0.197553175466675	0.868422524234508	0.227485089289701	0.820046562356944	NA
ostta04g04850	21.241149804196	-0.803210485673274	0.520716109242296	-1.54251130590533	0.122949392689145	0.564854456267521
ostta04g04860	6.81220546938338	0.0499292508139002	0.772968394462147	0.0645941686252804	0.948497127778032	NA
ostta04g04870	9.20937406174909	0.294198015587405	0.718230656596745	0.409614951527451	0.682088427272359	NA
ostta04g04880	1.6123802359492	2.98926786809156	1.82785619906181	1.63539553583366	0.101966157643439	NA
ostta04g04890	5.20624573411278	-0.277037329039072	0.961474290543262	-0.288138051910403	0.773241065971324	NA
ostta04g04900	0.949562633113034	2.13910945023221	1.98084449802555	1.07989771653677	0.280187730235189	NA
ostta04g04910	7.22467065189751	0.72050478087771	0.841076107305716	0.856646354140005	0.391640359463974	NA
ostta04g04920	3.41861998285715	0.586053096497347	1.06281877496317	0.551413947799009	0.581349941480413	NA
ostta04g04930	0.464577735513975	2.34054170766267	2.72453696316331	0.859060361194439	0.390307214965106	NA
ostta04g04940	0.947709266931992	-2.23821576521844	2.07689375026803	-1.07767465953884	0.281178970959223	NA
ostta04g04950	2.12530133260652	-0.326433467338439	1.27195239523945	-0.256639689158326	0.797456933363273	NA
ostta04g04960	4.43356109917047	0.800020609837949	0.95803656882668	0.835062706236511	0.403682403160622	NA
ostta04g04970	2.42751411137248	-1.05582301431112	1.25237264595313	-0.843058188569406	0.399195901241293	NA
ostta04g04980	7.26523535621192	0.241641331544273	0.733299413452205	0.329526148680088	0.741758032798963	NA
ostta04g04990	1.81529349658655	-0.372485825748613	1.43021893683421	-0.260439724405489	0.794524604215666	NA
ostta04g05000	1.28659680618717	-0.786971819357825	1.73727512379074	-0.452992049780032	0.65055446630804	NA
ostta04g05010	29.9244920924152	-0.175408931765839	0.661357514271624	-0.265225582201213	0.790835688637509	0.94601854074751
ostta04g05020	9.5520121340115	-1.12853314698241	0.741700921220252	-1.52154745220721	0.128122512790007	NA
ostta04g05030	18.9082941169326	0.330748458956059	0.539180020397851	0.613428625771418	0.539592963064555	NA
ostta04g05040	9.22812499755012	-0.337515461266835	0.7315357875119	-0.461379288653523	0.644526508207948	NA
ostta04g05050	42.3261156008098	-1.05922224413211	0.451577282696137	-2.34560569080897	0.0189961919735006	0.285500835880821
ostta04g05060	1.93041852742131	-0.526617314731203	1.37248663580132	-0.383695768683196	0.701203949123915	NA
ostta04g05070	2.75145877472788	-0.273479833544567	1.21342757464556	-0.225377961782721	0.821685254586695	NA
ostta04g05080	2.02929830266418	1.13566411411608	1.57392390314432	0.721549569103878	0.470571454363564	NA
ostta04g05090	2.82059307336405	-0.986903670480037	1.28414173328306	-0.768531732051802	0.442171346042079	NA
ostta04g05100	1.09668949413163	-1.35540466639654	1.86488810065594	-0.726802142133786	0.46734717064372	NA
ostta04g05110	5.08950651029684	-1.34273928467129	1.00419261191943	-1.33713320406208	0.181179160475957	NA
ostta04g05120	3.05533746608978	-0.511514503867025	1.08309727859505	-0.472270140435161	0.636733980596765	NA
ostta04g05130	33.9496078125108	-0.335526719760446	0.462595725851204	-0.725313056325924	0.468259997704342	0.822343161114271
ostta04g05140	26.6191869019506	-0.709222213715234	0.522487576155492	-1.35739536418024	0.174655620445534	0.632478813269214
ostta04g05150	2.99461739831348	0.129010124482558	1.14585776852216	0.112588253120581	0.910356998481643	NA
ostta04g05160	9.80127955180603	0.845844471856482	0.680443335490427	1.24307848683218	0.213838912516707	NA
ostta04g05170	1.78152383570965	0.166618405172716	1.49467355132303	0.111474779911126	0.91123986365081	NA
ostta04g05180	0.502658031047798	-1.01315850935751	2.57926637079557	-0.392808792775057	0.694460709936318	NA
ostta04g05190	6.73716744475162	0.487480795010061	0.760219867593528	0.64123658929512	0.521368980599335	NA
ostta04g05200	3.80354695926793	0.679673512453262	0.991173307439153	0.685726206862149	0.492885777565026	NA
ostta04g05210	3.15378929239927	2.44863654033657	1.24496012010491	1.96683933950449	0.0492017356728565	NA
ostta04g05220	4.80120295555179	0.918300828225059	0.893086161130976	1.02823318532016	0.303840151721019	NA
ostta04g05230	3.38385303894446	0.92301851076869	1.10969691849567	0.831775321157021	0.405535776348696	NA
ostta04g05240	15.1816366629338	0.280536461324319	0.569427209673497	0.492664306444323	0.622249802028322	NA
ostta04g05250	1.75827176984619	-0.316854735810051	1.38755102169689	-0.228355376382885	0.81936997744888	NA
ostta04g05260	4.7456906702058	0.569415263524251	1.03905590224019	0.548012154395733	0.583683557153275	NA
ostta04g05270	0.310647354838694	1.75915864714433	3.1687840657023	0.555152579244761	0.578790301337937	NA
ostta04g05280	24.1289225338442	1.671171538715	0.517912301609768	3.22674617598518	0.00125206475135336	0.0567006465970023
ostta04g05300	13.3792117749333	0.436397562950792	0.637931651331074	0.684082004773126	0.493923384445091	NA
ostta04g05310	1.60828163418743	-0.0713747513470474	1.51441830306828	-0.047130143106722	0.962409503299183	NA
ostta04g05320	1.13539856860454	-1.37740306865435	1.77154276055341	-0.777516128498115	0.436854322618325	NA
ostta04g05330	3.72255123907084	0.283016846666456	1.07776921171408	0.262595037592833	0.792862725298143	NA
ostta04g05340	2.83760709377847	-0.969959596679223	1.15735626149791	-0.838082126435167	0.401984580478059	NA
ostta04g05350	0.477248150635288	0.823475845370526	2.6174724250943	0.314607266718715	0.753059861106476	NA
ostta04g05360	22.8570667343703	-0.277643967233942	0.534970251374251	-0.518989544784443	0.603768032185872	0.879021421119785
ostta04g05370	0.345941056884385	-1.98057138186072	3.05357591622051	-0.648607218618662	0.516592288456601	NA
ostta04g05380	9.80071405043571	-0.211597573545356	0.758874837069254	-0.278830662461464	0.780374782041572	NA
ostta04g05390	1.72691831281702	1.35980763201326	1.55595990263508	0.873934880783475	0.382153717753315	NA
ostta04g05400	5.14037883597365	-1.87190090684693	0.924809830509096	-2.02409278653155	0.0429606056893181	NA
ostta04g05410	2.32564456408228	-0.952112703388739	1.30153388810395	-0.731531243320727	0.464454728034624	NA
ostta04g05420	0.476635857014306	-0.923915159016612	2.62106257323815	-0.352496414412257	0.724466007020324	NA
ostta04g05430	2.82214433973058	-1.36327211637825	1.16698896037397	-1.16819624064086	0.242727616558416	NA
ostta04g05440	11.2489545393022	-1.665888904212	0.693218267282644	-2.4031232049642	0.0162557096204819	NA
ostta04g05450	7.23178616601133	1.22447556456478	0.775168705182159	1.57962461123483	0.114192859603993	NA
ostta04g05460	1.53836709766774	-0.484548018057207	1.61678732525162	-0.299698055823018	0.764407481710381	NA
ostta04g05470	165.354176797618	0.546103197813196	0.386448561809679	1.41313295424333	0.15761663532934	0.61180987836001
ostta04g05480	4.15100631188264	-0.28171644798084	0.950012276038312	-0.296539797523078	0.766817878859779	NA
ostta04g05490	23.3597526389041	-0.169602091096518	0.507583617073984	-0.334136259310744	0.738276739925901	0.930686625569727
ostta04g05500	12.294126843543	0.0113099745230481	0.626688749031168	0.0180471957419577	0.985601202773714	NA
ostta04g05510	5.45682206043408	1.85541252434859	0.930163918749833	1.99471564844432	0.0460739016937534	NA
ostta04g05530	1.10226842654635	0.384755461130499	1.80088038379638	0.213648538010841	0.830821145338296	NA
ostta04g05540	2.22562535896865	0.781107288767627	1.28032839905063	0.610083545242629	0.541806466154621	NA
ostta04g05550	2.58360805203527	-0.795801876031085	1.1675084998591	-0.681624053381306	0.495476701405324	NA
ostta04g05560	20.6229565830306	-1.03907630688144	0.528181388160899	-1.96727171795933	0.0491518937626386	NA
ostta04g05570	31.4458020508365	-1.15379142849636	0.473373084477731	-2.4373828304356	0.0147940077679919	0.260538914580746
ostta04g05580	0.476635857014306	-0.923915159016612	2.62106257323815	-0.352496414412257	0.724466007020324	NA
ostta04g05590	0	NA	NA	NA	NA	NA
ostta04g05600	0.153930380675281	0.878270766661263	4.0804728567969	0.215237497585192	0.829582157125221	NA
ostta05g00010	1.60335870590953	-0.0700779917476821	1.60344099590954	-0.0437047524208591	0.965139750954373	NA
ostta05g00020	2.67033917584864	1.65127392210054	1.23913122271103	1.33260617748604	0.182661076866044	NA
ostta05g00030	7.0319459544851	-0.156792227253722	0.792732713444411	-0.197787002598218	0.843211715711835	NA
ostta05g00040	5.04708072392622	-1.15438703649152	0.898560411804748	-1.28470720646701	0.198894619051543	NA
ostta05g00050	3.00789822151208	0.0911504138014058	1.11261829586693	0.0819242449454629	0.934706954561844	NA
ostta05g00060	2.04685368098601	1.12356517664431	1.35995179612009	0.826180148333065	0.408701907632191	NA
ostta05g00070	8.19194203087272	-0.79815291952364	0.74906422106201	-1.06553336427153	0.286634635604645	NA
ostta05g00075	6.9193326425217	-0.791596400905984	0.773560645433318	-1.02331524435626	0.306158818299274	NA
ostta05g00080	7.58556561778508	-0.227908897172038	0.792889035790878	-0.287441100689086	0.773774594547675	NA
ostta05g00090	3.71319417557066	0.304662598325171	0.986058450212068	0.308970120645128	0.757344255795832	NA
ostta05g00100	1.51295721725523	0.178205762977013	1.61244803371258	0.110518763551532	0.911997969860026	NA
ostta05g00110	19.8345660569149	0.248982474272914	0.585698264698856	0.425103657086865	0.670761112074123	NA
ostta05g00120	1.16143722795612	-0.524283843326158	1.65888799827476	-0.316045353195281	0.751968084129352	NA
ostta05g00130	1.98245213560865	-0.114220597068279	1.3492653106529	-0.0846539195564206	0.93253653126673	NA
ostta05g00140	24.4519846516484	-0.94266935771257	0.504463016027936	-1.86865900524285	0.0616702708993153	0.451141750963453
ostta05g00150	5.59057304624026	0.344588108764999	0.836753187735575	0.411815710792241	0.68047450508255	NA
ostta05g00160	4.91788999263271	0.428256262220861	0.913664844269288	0.468723586014041	0.639267225716087	NA
ostta05g00170	1.09944886242203	-1.35896222603017	1.86395832853828	-0.72907328732819	0.465956833755694	NA
ostta05g00180	5.76310667877387	0.104522192196943	0.882382212758366	0.11845455482404	0.905707501503468	NA
ostta05g00190	7.27540176833705	0.597964514636372	0.788086271563125	0.758755146756133	0.447999041355949	NA
ostta05g00200	11.5882623063793	-0.058802171473871	0.62657229589757	-0.0938473849847389	0.925230389981411	NA
ostta05g00210	4.05850145907477	0.261050579145258	1.0386815906401	0.251328782080735	0.80155992426926	NA
ostta05g00220	5.7232742019748	-0.00966173097441408	0.832072449361717	-0.0116116462957349	0.990735454885876	NA
ostta05g00225	0.8198175456083	-1.96445277164842	2.08233392193081	-0.943389891006009	0.345481511962715	NA
ostta05g00230	19.2309548522402	-0.675473155914319	0.565192290045143	-1.19512096645969	0.232039771396209	NA
ostta05g00240	6.06550005438838	1.22263330854977	0.88908067487751	1.37516576740149	0.169080058598463	NA
ostta05g00250	19.9085748859973	0.0489553950774548	0.541389753895211	0.0904254185182278	0.927949158375195	NA
ostta05g00260	1.87506385173766	0.0654149799064155	1.51248816203847	0.0432499119981553	0.965502318263586	NA
ostta05g00270	5.81913120737148	-0.415643838242428	0.922567357755567	-0.450529530172855	0.652328666272215	NA
ostta05g00280	5.81985118234397	1.08528157769011	0.84737478122705	1.28075746615749	0.200278868081422	NA
ostta05g00290	13.6280264750954	0.10180128691902	0.588044566376375	0.173118319154508	0.862558425754207	NA
ostta05g00300	5.7789751509986	-1.05290011363284	0.843870559512582	-1.24770333763153	0.212139718574245	NA
ostta05g00310	3.84950973308744	1.18219880691656	1.06670221902286	1.10827444232702	0.26774330964572	NA
ostta05g00320	1.50679321641727	-1.90058380930656	1.64442684430119	-1.15577279457161	0.247774103717652	NA
ostta05g00330	3.67010042182976	1.14508125892896	1.05013008698755	1.09041848540289	0.275528842645446	NA
ostta05g00340	3.33714308277065	-0.737404534518348	1.0647224526341	-0.692579115518814	0.488573720324319	NA
